70.399324,127673.0908,-49.572308,127648.0176,-169.578319,127723.2374,65.689611,605.9109900000002,-57.003571,626.78553,-173.589023,602.4319,70.42224300000002,127673.0908.1,0.0,0.0.1,0.0.2,0.0.3,65.007791,611.5874,118.56788600000002,13.18392,-100.86922,13.91636,59.999,0.01,6.391383458,0.07629,0,60.65826800000001,124631.8125,-59.295959,124484.3594,-179.338078,124715.0703,-119.550481,612.7967530000002,117.726753,632.532105,0.8596799999999999,610.1417240000002,60.680241,124611.9844,0.0.4,0.0.5,0.0.6,0.0.7,-120.341499,618.301392,-64.053043,12.765884,69.397891,12.828827,59.999001,0.02,6.1301001039999985,3.135101,0.1,60.664771,124187.9063,-59.31259100000001,124162.833,-179.301412,124212.9796,-119.753909,610.12252,117.685531,628.25041,0.6589010000000001,606.82654,60.68769,124187.9063.1,0.0.8,0.0.9,0.0.10,0.0.11,-120.487295,614.88338,-64.812986,12.08526,70.387865,11.90215,59.999.1,0.02.1,6.111439531,3.14052,0.2,70.45089,127723.2374.1,-49.537931,127096.4056,-169.53248200000004,127773.3839,65.643775,604.44611,-56.871791,621.84156,-173.869773,599.8683599999998,70.46235,127522.6512,0.0.12,0.0.13,0.0.14,0.0.15,64.950496,608.47453,119.301272,12.26837,-102.060972,11.71904,59.999.2,0.01.1,6.341831592,0.07789700000000001,0.0.16,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,Predicted
12.049302,131810.1804,-107.92233,131183.3486,132.066772,131860.3269,9.986654,370.79775,-109.899035,370.61464,129.941098,370.43153,12.066491,131609.5942,0.0,0.0,0.0,0.0,10.003843,370.61464,0.0,0.0,0.0,0.0,60.0,0.0,10.07673147,0.037817,0,6.38275,130130.2713,-113.571694,130105.198,126.434597,130155.3446,-179.553514,375.74172,60.779363,374.27684,-59.587611,375.74172,6.411398,130130.2713,0.0,0.0,0.0,0.0,-179.456111,375.3755,0.0,0.0,0.0,0.0,60.0,0.0,9.775185041,-3.03651,0,6.359832,130080.1248,-113.611801,130055.0515,126.38303,130155.3446,-179.668105,373.17818,60.744985,372.44574,-59.662095,371.53019,6.37702,130105.198,0.0,0.0,0.0,0.0,-179.530596,372.44574,0.0,0.0,0.0,0.0,60.0,0.0,9.840973775,-3.028662,0,11.933899,132225.9844,-107.992859,132090.4688,131.95405,132312.0156,10.110169,368.528381,-109.789123,368.539795,130.135813,368.82019,11.961365,132208.1563,0.0,0.0,0.0,0.0,10.148621,368.619934,0.0,0.0,0.0,0.0,60.0,0.0,10.19076335,0.032429,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.043573,131810.1804,-107.92806,131183.3486,132.061042,131860.3269,9.958006,370.79775,-109.887576,370.61464,129.929639,370.24842,12.055032,131609.5942,0.0,0.0,0.0,0.0,9.998114,370.61464,0.0,0.0,0.0,0.0,59.999,0.0,10.07418362,0.0392,0,6.37702,130130.2713,-113.571694,130105.198,126.428867,130155.3446,-179.564973,375.74172,60.796552,374.64306,-59.610529,375.74172,6.405668,130130.2713,0.0,0.0,0.0,0.0,-179.456111,375.3755,0.0,0.0,0.0,0.0,60.0,0.0,9.776923869,-3.035508,0,6.354102,130080.1248,-113.617531,130055.0515,126.377301,130180.4178,-179.668105,373.17818,60.710608,372.44574,-59.644906,371.53019,6.371291,130105.198,0.0,0.0,0.0,0.0,-179.542055,372.44574,0.0,0.0,0.0,0.0,60.0,0.0,9.847274539,-3.029111,0,11.928406,132237.3438,-107.998357,132081.0781,131.948545,132311.0469,10.082703,368.505493,-109.772649,368.654236,130.141304,368.968964,11.955872,132207.5625,0.0,0.0,0.0,0.0,10.148621,368.700012,0.0,0.0,0.0,0.0,59.999001,0.0,10.19627837,0.033258,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.037843,131810.1804,-107.939519,131183.3486,132.061042,131860.3269,9.980925,370.79775,-109.870387,370.61464,129.906721,370.61464,12.049302,131609.5942,0.0,0.0,0.0,0.0,10.003843,370.61464,0.0,0.0,0.0,0.0,60.0,0.0,10.06939492,0.03759,0,6.365561,130130.2713,-113.583153,130105.198,126.417408,130155.3446,-179.587891,375.74172,60.704878,374.82617,-59.650636,375.74172,6.394209,130130.2713,0.0,0.0,0.0,0.0,-179.513407,375.3755,0.0,0.0,0.0,0.0,60.0,0.0,9.784745242,-3.03588,0,6.342643,130105.198,-113.62899,130055.0515,126.360112,130155.3446,-179.702483,373.36129,60.670501,372.81196,-59.673554,371.53019,6.354102,130105.198,0.0,0.0,0.0,0.0,-179.576432,372.44574,0.0,0.0,0.0,0.0,60.0,0.0,9.848191343,-3.028015,0,11.91742,132228.875,-108.00934,132087.0,131.937562,132320.1563,10.121155,368.745789,-109.767151,368.671417,130.124816,368.791565,11.944886,132208.2969,0.0,0.0,0.0,0.0,10.159608,368.728638,0.0,0.0,0.0,0.0,60.0,0.0,10.17733366,0.032471,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.94617,131810.1804,-108.031192,131183.3486,131.963639,131860.3269,9.860604,370.79775,-110.059463,370.79775,129.757752,370.79775,11.957629,131609.5942,0.0,0.0,0.0,0.0,9.849144,370.79775,0.0,0.0,0.0,0.0,60.0,0.0,10.07661854,0.037029,0,6.273888,130130.2713,-113.686286,130105.198,126.320005,130155.3446,-179.668105,375.92483,60.498614,375.19239,-59.719391,375.92483,6.302536,130130.2713,0.0,0.0,0.0,0.0,-179.633728,375.55861,0.0,0.0,0.0,0.0,60.0,0.0,9.798234151,-3.037246,0,6.256699,130080.1248,-113.714934,130055.0515,126.274169,130155.3446,-179.834263,373.17818,60.452777,372.99507,-59.759498,371.53019,6.262429,130105.198,0.0,0.0,0.0,0.0,-179.719672,372.62885,0.0,0.0,0.0,0.0,60.0,0.0,9.874885397,-3.027911,0,11.829529,132234.4063,-108.102722,132078.9688,131.84418,132320.2969,9.989319,368.814453,-109.926458,368.808746,129.981997,368.923187,11.856995,132210.5,0.0,0.0,0.0,0.0,10.016785,368.843079,0.0,0.0,0.0,0.0,60.0,0.0,10.1787329,0.032832,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.865956,131810.1804,-108.111406,131183.3486,131.889155,131860.3269,9.77466,370.98086,-110.162595,370.98086,129.694727,370.61464,11.877415,131609.5942,0.0,0.0,0.0,0.0,9.763201,370.79775,0.0,0.0,0.0,0.0,60.0,0.0,10.07529923,0.037889,0,6.199403,130130.2713,-113.76077,130105.198,126.25125,130155.3446,-179.794156,375.74172,60.378292,375.55861,-59.793876,375.74172,6.228051,130130.2713,0.0,0.0,0.0,0.0,-179.73686,375.74172,0.0,0.0,0.0,0.0,60.0,0.0,9.82022602,-3.03521,0,6.170755,130080.1248,-113.800877,130055.0515,126.199684,130180.4178,-179.954584,373.36129,60.326726,373.17818,-59.885549,371.53019,6.187944,130105.198,0.0,0.0,0.0,0.0,-179.839993,372.62885,0.0,0.0,0.0,0.0,60.0,0.0,9.86883746,-3.026958,0,11.752625,132236.4063,-108.17963,132084.3125,131.772763,132318.0938,9.884949,368.97467,-110.030823,368.871704,129.916086,369.100586,11.78009,132209.875,0.0,0.0,0.0,0.0,9.923401,368.97467,0.0,0.0,0.0,0.0,60.0,0.0,10.17889012,0.033233,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.659691,131810.1804,-108.317671,131183.3486,131.671431,131885.4002,9.539747,370.98086,-110.408967,370.98086,129.499921,370.79775,11.67115,131634.6675,0.0,0.0,0.0,0.0,9.545477,370.98086,0.0,0.0,0.0,0.0,60.0,0.0,10.0838419,0.037935,0,5.993139,130130.2713,-113.967035,130105.198,126.039256,130155.3446,179.977503,375.74172,60.068895,375.74172,-60.017329,375.74172,6.016057,130130.2713,0.0,0.0,0.0,0.0,-179.988962,375.74172,0.0,0.0,0.0,0.0,60.0,0.0,9.83284125,-3.035482,0,5.97022,130080.1248,-114.007142,130055.0515,125.98769,130180.4178,179.828534,373.36129,60.086084,373.17818,-60.109002,371.53019,5.981679,130105.198,0.0,0.0,0.0,0.0,179.937396,372.62885,0.0,0.0,0.0,0.0,60.0,0.0,9.870362018,-3.026977,0,11.543885,132230.9688,-108.388368,132082.8906,131.558541,132314.3281,9.670715,368.814453,-110.305486,368.940369,129.624942,368.968964,11.57135,132206.1875,0.0,0.0,0.0,0.0,9.659729,368.906006,0.0,0.0,0.0,0.0,60.0,0.0,10.18162503,0.032662,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.596666,131810.1804,-108.380697,131183.3486,131.614135,131860.3269,9.453804,370.98086,-110.466263,370.98086,129.402518,370.79775,11.608125,131609.5942,0.0,0.0,0.0,0.0,9.459533,370.98086,0.0,0.0,0.0,0.0,60.0,0.0,10.0789187,0.038643,0,5.924384,130130.2713,-114.03006,130105.198,125.97623,130155.3446,179.920207,375.92483,59.982952,375.92483,-60.086084,375.92483,5.958761,130130.2713,0.0,0.0,0.0,0.0,179.943125,375.92483,0.0,0.0,0.0,0.0,60.0,0.0,9.829297233,-3.036064,0,5.907195,130080.1248,-114.070167,130055.0515,125.930394,130155.3446,179.788427,373.36129,60.00587,373.36129,-60.172028,371.53019,5.918654,130105.198,0.0,0.0,0.0,0.0,179.87437,372.81196,0.0,0.0,0.0,0.0,60.0,0.0,9.874409259,-3.027628,0,11.48346,132235.0938,-108.448794,132082.3438,131.498108,132317.6563,9.61029,368.66571,-110.382387,369.232178,129.608468,369.083405,11.505432,132210.1563,0.0,0.0,0.0,0.0,9.61029,368.991852,0.0,0.0,0.0,0.0,59.999001,0.0,10.20472808,0.032693,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.685768,131183.3486,-64.303053,130556.5169,175.720426,131258.5685,51.640686,463.2683,-68.508564,463.63452,171.480539,462.90208,55.702957,131007.8358,0.0,0.0,0.0,0.0,51.537554,463.2683,0.0,0.0,0.0,0.0,60.0,0.0,8.042580277,0.069481,0,48.592551,128926.7543,-71.361893,128901.6811,168.644397,128951.8276,-136.094665,468.7616,104.031947,468.57849,-16.123032,468.7616,48.621198,128926.7543,0.0,0.0,0.0,0.0,-136.060288,468.7616,0.0,0.0,0.0,0.0,60.0,0.0,7.799559811,-3.058594,0,48.569632,128901.6811,-71.40773,128876.6078,168.592831,128976.9009,-136.30666,466.38117,103.877248,465.83184,-16.243353,464.91629,48.586821,128926.7543,0.0,0.0,0.0,0.0,-136.220716,465.64873,0.0,0.0,0.0,0.0,60.0,0.0,7.835440809,-3.051955,0,55.571597,131598.0625,-64.366152,131443.2188,175.586241,131667.4688,51.605532,460.796356,-68.453064,461.980835,171.515817,461.734772,55.599061,131569.375,0.0,0.0,0.0,0.0,51.556092,461.50589,0.0,0.0,0.0,0.0,60.0,0.0,8.126695027,0.067953,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.651391,131183.3486,-64.337431,130556.5169,175.67459,131233.4952,51.577661,463.2683,-68.56013,463.63452,171.446161,462.90208,55.66285,131007.8358,0.0,0.0,0.0,0.0,51.491717,463.2683,0.0,0.0,0.0,0.0,60.0,0.0,8.045237704,0.070211,0,48.558173,128926.7543,-71.402,128901.6811,168.598561,128951.8276,-136.134772,468.57849,103.974651,468.39538,-16.15741,468.7616,48.586821,128926.7543,0.0,0.0,0.0,0.0,-136.106124,468.57849,0.0,0.0,0.0,0.0,60.0,0.0,7.805321279,-3.059035,0,48.535255,128901.6811,-71.447837,128851.5345,168.552724,128976.9009,-136.352496,466.38117,103.825682,466.01495,-16.272001,464.91629,48.552444,128901.6811,0.0,0.0,0.0,0.0,-136.272282,465.83184,0.0,0.0,0.0,0.0,60.0,0.0,7.840150318,-3.051523,0,55.533143,131594.8906,-64.404606,131444.25,175.553292,131674.6094,51.561586,460.716248,-68.507999,461.81488,171.482855,461.79773,55.560611,131571.6719,0.0,0.0,0.0,0.0,51.517641,461.442932,0.0,0.0,0.0,0.0,59.999001,0.0,8.129704985,0.067554,0,0,0,0,0,0,0,0,0,0,0,0,0,1
